userid,bus_or_ped,busdestination,inside_or_outside,tripid,totalseats,totalpassengercount,totalfemalecount,emptyseats,location,timestamp,date,time,surveyid,gender,age,companions,educational_attainment,origin,destinations,trip_purpose,modesecurity,pointsecurity,importance_safety,mostsafe,leastsafe,rfid_opinion,mostsafe,leastsafe,selectelement
salgado.henriquez.bardo,Van,Mexico Nueva,Dentro CETRAM,T7527058,15,10,3,5,19.50679 -99.20029,7/14/13 16:37,7/14/13,4:37:32 PM,M2824063,male,0-17,3 to 4,Preparatoria,Azcapotzalco,Tlalnepantla de Baz,Otro,4,3,4,Metro,Peseros,No se,,,
salgado.henriquez.bardo,Van,El Rosario,Dentro CETRAM,T8857218,15,16,8,4,19.53989 -99.23621,7/11/13 17:15,7/11/13,5:15:45 PM,F3158321,female,45-64,None,Licenciatura,Benito Juarez,Alvaro Obregon,Trabajo,4,4,5 (Muy importante),Metro,Taxi,No se,,,
salgado.henriquez.bardo,Van,Mexico Nueva,Dentro CETRAM,T7527058,15,10,3,5,19.51277 -99.21365,7/14/13 16:44,7/14/13,4:44:14 PM,M6465155,male,25-44,None,Licenciatura,Benito Juarez,Atizapan de Zaragoza,Trabajo,4,4,5 (Muy importante),BRT,Peseros,No se,,,
salgado.henriquez.bardo,Van,El Rosario,Dentro CETRAM,T5703242,15,3,3,17,19.50299 -99.20273,7/11/13 16:29,7/11/13,4:29:58 PM,F6533145,female,25-44,None,Licenciatura,Benito Juarez,Atizapan de Zaragoza,Trabajo,4,4,5 (Muy importante),Metro,Peseros,No se,,,
salgado.henriquez.bardo,Van,El Rosario,Dentro CETRAM,T5703242,15,5,3,15,19.50664 -99.20031,7/11/13 16:33,7/11/13,4:33:54 PM,M1503430,male,25-44,None,Preparatoria,Ecatepec de Morelos,Tlalnepantla de Baz,Trabajo,4,4,5 (Muy importante),Metro,Peseros,No se,,,
salgado.henriquez.bardo,Van,El Rosario,Dentro CETRAM,T0524112,15,10,4,10,19.53062 -99.22472,7/11/13 16:56,7/11/13,4:56:14 PM,F2586315,female,45-64,None,Preparatoria,Iztapalapa,Atizapan de Zaragoza,Trabajo,4,4,5 (Muy importante),Trolebus,Peseros,No se,,,
salgado.henriquez.bardo,Van,El Rosario,Dentro CETRAM,T0524112,15,11,5,9,19.53465 -99.22628,7/11/13 16:58,7/11/13,4:58:25 PM,F9958995,female,25-44,None,Licenciatura,Miguel Hidalgo,Atizapan de Zaragoza,Trabajo,4,4,5 (Muy importante),Metro,Peseros,5,,,
salgado.henriquez.bardo,Van,Mexico Nueva,Dentro CETRAM,T2281916,15,0,0,0,19.50916 -99.20981,7/10/13 16:47,7/10/13,4:47:35 PM,M9609733,male,45-64,None,Secundaria,Otro,Otro,Trabajo,4,5,5 (Muy importante),Trolebus,Peseros,No se,,,
salgado.henriquez.bardo,Van,El Rosario,Dentro CETRAM,T0524112,15,8,3,12,19.52463 -99.22631,7/11/13 16:54,7/11/13,4:54:42 PM,M8989876,male,25-44,None,Licenciatura,Tlalpan,Atizapan de Zaragoza,Trabajo,4,4,5 (Muy importante),Metro,Taxi,No se,,,
salgado.henriquez.bardo,Van,Mexico Nueva,Dentro CETRAM,T2281916,15,0,0,0,19.52324 -99.22709,7/10/13 17:06,7/10/13,5:06:35 PM,F3650728,female,25-44,None,Preparatoria,Venustiano Carranza,Otro,Trabajo,4,4,4,Metro,Peseros,No se,,,
salgado.henriquez.bardo,Van,Mexico Nueva,Dentro CETRAM,T5778526,15,16,2,-1,19.52135 -99.20626,7/13/13 16:27,7/13/13,4:27:37 PM,M4927238,male,18-24,None,Licenciatura,,Tlalnepantla de Baz,Otro,4,4,5 (Muy importante),Metro,Peseros,No se,,,
urb,Van,Mexipuerto,Dentro CETRAM,T9062067,15,0,0,0,19.56209 -99.04703,7/10/13 15:16,7/10/13,3:16:41 PM,M3400970,male,0-17,1 to 2,Primaria,Ecatepec de Morelos,Ecatepec de Morelos,Otro,4,1,5 (Muy importante),BRT,Peseros,1,,,
urb,Van,Mexipuerto,Dentro CETRAM,T9062067,15,0,0,0,19.56209 -99.04703,7/10/13 15:11,7/10/13,3:11:52 PM,M6742106,male,18-24,None,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Otro,4,2,5 (Muy importante),BRT,Taxi,3,,,
urb,Van,Mexipuerto,Dentro CETRAM,T9062067,15,0,0,0,19.62428 -99.01446,7/10/13 14:33,7/10/13,2:33:00 PM,M0383293,male,25-44,None,Preparatoria,Tecamec,Ecatepec de Morelos,Compra,4,3,5 (Muy importante),Metro,Taxi,1,,,
urb.luz.pm,Van,Heroes Tecamec,Dentro CETRAM,T1307459,15,0,0,0,19.53429 -99.02709,7/12/13 13:07,7/12/13,1:07:06 PM,F2951078,female,0-17,1 to 2,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Compra,4,1,5 (Muy importante),Metro,Taxi,4,,,
urb.luz.pm,Van,Mexipuerto,Dentro CETRAM,T9793632,15,0,0,0,19.59615 -99.03929,7/14/13 14:26,7/14/13,2:26:07 PM,M4653726,male,18-24,None,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,4,3,4,Taxi,Peseros,No se,,,
urb.luz.pm,Van,Heroes Tecamec,Dentro CETRAM,T2063250,15,12,4,3,19.54708 -99.04314,7/13/13 12:49,7/13/13,12:49:34 PM,F9326048,female,25-44,1 to 2,Licenciatura,Ecatepec de Morelos,Tecamec,Otro,4,2,3,BRT,Metro,No se,,,
urb.luz.pm,Van,Heroes Tecamec,Dentro CETRAM,T1307459,15,0,0,0,19.4421 -99.20442,7/12/13 13:30,7/12/13,1:30:49 PM,M7911402,male,18-24,None,Preparatoria,Ecatepec de Morelos,Tecamec,Trabajo,4,1,5 (Muy importante),Taxi,Peseros,4,,,
urb.luz.pm,Van,Heroes Tecamec,Dentro CETRAM,T1307459,15,0,0,0,19.4421 -99.20442,7/12/13 13:43,7/12/13,1:43:52 PM,F1615703,female,0-17,None,Preparatoria,Ecatepec de Morelos,Tecamec,Otro,4,1,5 (Muy importante),Peseros,Taxi,4,,,
urb.luz.pm,Van,Mexipuerto,Dentro CETRAM,T4690486,15,0,0,0,19.4421 -99.20442,7/12/13 14:35,7/12/13,2:35:00 PM,M4437514,male,25-44,None,Licenciatura,Gustavo A. Madero,Gustavo A. Madero,Otro,4,3,5 (Muy importante),Metro,Peseros,4,,,
urb.luz.pm,Van,Mexipuerto,Dentro CETRAM,T9793632,15,0,0,0,19.63363 -99.02547,7/14/13 13:58,7/14/13,1:58:43 PM,F6414745,female,65+,3 to 4,Preparatoria,Tecamec,Ecatepec de Morelos,Recreacion,4,3,5 (Muy importante),Metro,Peseros,No se,,,
urb.luz.pm,Van,Mexipuerto,Dentro CETRAM,T6239358,15,8,5,7,19.61707 -99.02647,7/13/13 13:47,7/13/13,1:47:53 PM,M9948682,male,25-44,1 to 2,Secundaria,Tecamec,Ecatepec de Morelos,Otro,4,3,5 (Muy importante),Taxi,Peseros,No se,,,
urb.luz.pm,Van,Mexipuerto,Fuera CETRAM,T5726755,15,0,0,0,19.62153 -99.02474,7/11/13 14:15,7/11/13,2:15:00 PM,M6636569,male,0-17,1 to 2,Preparatoria,Tecamec,Ecatepec de Morelos,Otro,4,4,5 (Muy importante),Taxi,Metro,4,,,
urb.luz.pm,Van,Mexipuerto,Fuera CETRAM,T5726755,15,0,0,0,19.44199 -99.20441,7/11/13 14:09,7/11/13,2:09:54 PM,M9554651,male,0-17,None,Preparatoria,Tecamec,Ecatepec de Morelos,Trabajo,4,4,3,Metro,Peseros,3,,,
urb.luz.pm,Van,Mexipuerto,Dentro CETRAM,T3487662,15,9,6,6,19.59838 -99.04366,7/13/13 14:07,7/13/13,2:07:21 PM,F4981050,female,18-24,None,Secundaria,Tecamec,Ecatepec de Morelos,Estudio,4,3,5 (Muy importante),Taxi,Peseros,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T9653322,15,13,6,2,19.56234 -99.25688,15/07/2013 13:12:37,7/15/13,1:12:37 PM,F0617443,female,18-24,None,Licenciatura,Atizapan de Zaragoza,Atizapan de Zaragoza,Otro,4,4,5 (Muy importante),Taxi,Metro,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T3011267,15,2,0,13,19.56243 -99.25687,10/7/13 13:46,7/10/13,1:46:10 PM,F8431798,female,0-17,None,Preparatoria,Atizapan de Zaragoza,Atizapan de Zaragoza,Estudio,4,4,5 (Muy importante),Metro,Peseros,No se,,,
urbunam,Van,El Rosario,Dentro CETRAM,T4612404,15,5,5,10,19.562 -99.26319,15/07/2013 14:12:13,7/15/13,2:12:13 PM,M6188471,male,18-24,None,Preparatoria,Atizapan de Zaragoza,Atizapan de Zaragoza,Estudio,4,4,5 (Muy importante),BRT,Trolebus,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T9609640,15,0,0,0,19.53172 -99.22495,11/7/13 13:30,7/11/13,1:30:23 PM,M0392451,male,18-24,1 to 2,Secundaria,Atizapan de Zaragoza,Azcapotzalco,Trabajo,4,5,5 (Muy importante),BRT,Metro,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T9609640,15,0,0,0,19.51673 -99.22035,11/7/13 13:40,7/11/13,1:40:46 PM,F7673044,female,25-44,None,Primaria,Atizapan de Zaragoza,Azcapotzalco,Trabajo,4,4,4,Metro,Peseros,No se,,,
urbunam,Van,El Rosario,Dentro CETRAM,T4612404,15,2,2,13,19.536 -99.22698,15/07/2013 14:21:38,7/15/13,2:21:38 PM,M2730808,male,25-44,None,Licenciatura,Atizapan de Zaragoza,Azcapotzalco,Trabajo,4,4,4,Metro,Peseros,No se,,,
urbunam,Van,El Rosario,Dentro CETRAM,T0904868,15,4,3,11,19.56243 -99.25687,10/7/13 14:15,7/10/13,2:15:28 PM,M7885682,male,25-44,None,Maestria y Doctorado,Atizapan de Zaragoza,Azcapotzalco,Trabajo,4,4,5 (Muy importante),Peseros,Trolebus,No se,,,
urbunam,Van,El Rosario,Dentro CETRAM,T0904868,15,11,6,4,19.55487 -99.24061,10/7/13 14:19,7/10/13,2:19:42 PM,M4662747,male,0-17,None,Preparatoria,Atizapan de Zaragoza,Azcapotzalco,Recreacion,4,4,5 (Muy importante),Metro,Peseros,No se,,,
urbunam,Van,El Rosario,Dentro CETRAM,T2098966,15,7,3,8,19.50278 -99.2116,10/7/13 14:45,7/10/13,2:45:40 PM,F8671979,female,25-44,None,Secundaria,Atizapan de Zaragoza,Miguel Hidalgo,Trabajo,4,4,5 (Muy importante),BRT,Peseros,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T2371378,15,3,0,12,19.50486 -99.20066,16/07/2013 13:45:37,7/16/13,1:45:37 PM,M1527387,male,25-44,None,Licenciatura,Atizapan de Zaragoza,Tlalnepantla de Baz,Trabajo,4,5,3,Peseros,Taxi,3,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T9653322,15,4,0,11,19.53133 -99.2224,15/07/2013 13:01:04,7/15/13,1:01:04 PM,M8940863,male,25-44,None,Preparatoria,Azcapotzalco,Atizapan de Zaragoza,Compra,4,5,5 (Muy importante),Metro,Peseros,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T0499483,15,0,0,0,19.52614 -99.22427,11/7/13 12:53,7/11/13,12:53:34 PM,F6107114,female,18-24,3 to 4,Licenciatura,Azcapotzalco,Atizapan de Zaragoza,Trabajo,4,4,5 (Muy importante),Taxi,Peseros,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T5612145,15,5,3,10,19.50812 -99.20683,16/07/2013 12:44:49,7/16/13,12:44:49 PM,F4833197,female,45-64,None,Secundaria,Azcapotzalco,Tlalnepantla de Baz,Trabajo,4,5,3,BRT,Peseros,4,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T0499483,15,0,0,0,19.53926 -99.22897,11/7/13 12:56,7/11/13,12:56:48 PM,F5802602,female,45-64,1 to 2,Secundaria,Gustavo A. Madero,Atizapan de Zaragoza,Compra,4,4,4,Taxi,Peseros,No se,,,
urbunam,Van,El Rosario,Dentro CETRAM,T4612404,15,4,3,11,19.51798 -99.21886,15/07/2013 14:35:10,7/15/13,2:35:10 PM,F5472999,female,,,,Tlalnepantla de Baz,Azcapotzalco,,4,2,1 (Muy poco importante),BRT,Peseros,No se,,,
urbunam,Van,Mexico Nueva,Dentro CETRAM,T5387090,15,0,0,0,19.51797 -99.21885,10/7/13 13:25,7/10/13,1:25:02 PM,M0452755,male,18-24,None,Licenciatura,Tlalnepantla de Baz,Tlalnepantla de Baz,Estudio,4,4,5 (Muy importante),Metro,Peseros,No se,,,
urbunam,Van,El Rosario,Dentro CETRAM,T2098966,15,7,3,8,19.44199 -99.20441,10/7/13 14:42,7/10/13,2:42:36 PM,F8624009,female,18-24,None,Licenciatura,Tultitlan,Azcapotzalco,Estudio,4,4,5 (Muy importante),BRT,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T9235706,N/A,N/A,N/A,N/A,19.5328 -99.02634,7/10/13 14:32,7/10/13,2:32:06 PM,F0399013,female,25-44,1 to 2,Primaria,Acolman,Ecatepec de Morelos,Trabajo,5,3,5 (Muy importante),BRT,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5019080,N/A,N/A,N/A,N/A,19.5342 -99.0269,7/16/13 17:34,7/16/13,5:34:36 PM,F5104162,female,18-24,1 to 2,Preparatoria,Acolman,Ecatepec de Morelos,Estudio,5,1,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T3921066,N/A,N/A,N/A,N/A,19.53325 -99.02736,7/12/13 13:55,7/12/13,1:55:04 PM,F8611570,female,18-24,None,Preparatoria,Acolman,Ecatepec de Morelos,Otro,5,3,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T6175111,N/A,N/A,N/A,N/A,19.53393 -99.02697,7/13/13 18:23,7/13/13,6:23:30 PM,F5849801,female,45-64,None,Preparatoria,Alvaro Obregon,Ecatepec de Morelos,Trabajo,5,3,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T3856543,N/A,N/A,N/A,N/A,19.53315 -99.02723,7/12/13 14:10,7/12/13,2:10:35 PM,F0040668,female,18-24,1 to 2,Preparatoria,Alvaro Obregon,Ecatepec de Morelos,Recreacion,5,2,5 (Muy importante),Trolebus,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T6175111,N/A,N/A,N/A,N/A,19.53404 -99.02692,7/13/13 18:24,7/13/13,6:24:34 PM,M9593155,male,18-24,1 to 2,Preparatoria,Azcapotzalco,Ecatepec de Morelos,Recreacion,5,3,5 (Muy importante),BRT,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T7532602,N/A,N/A,N/A,N/A,19.53382 -99.02704,7/14/13 15:49,7/14/13,3:49:06 PM,M6616757,male,18-24,None,Secundaria,Chimalhuac��n,Ecatepec de Morelos,Trabajo,5,4,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T2491790,N/A,N/A,N/A,N/A,19.53381 -99.02705,7/16/13 13:51,7/16/13,1:51:34 PM,M2174324,male,18-24,None,Licenciatura,Coacalco de Berriozal,Ecatepec de Morelos,Compra,5,1,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T1810373,N/A,N/A,N/A,N/A,19.53393 -99.02697,7/13/13 18:05,7/13/13,6:05:03 PM,F4124046,female,,,,Coacalco de Berriozal,,,5,3,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T4306224,N/A,N/A,N/A,N/A,19.53392 -99.027,7/10/13 13:55,7/10/13,1:55:13 PM,M1534906,male,18-24,1 to 2,Preparatoria,Coacalco de Berriozibal,Ecatepec de Morelos,Estudio,5,4,,Taxi,Peseros,2,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T3856543,N/A,N/A,N/A,N/A,19.53314 -99.02707,7/12/13 14:13,7/12/13,2:13:53 PM,M6113387,male,0-17,1 to 2,Secundaria,Coyoacan,Ecatepec de Morelos,Recreacion,5,5,3,Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T1362780,N/A,N/A,N/A,N/A,19.53394 -99.02697,7/13/13 18:46,7/13/13,6:46:17 PM,F9707149,female,25-44,None,Preparatoria,Coyoacan,Tecamec,Trabajo,5,5,5 (Muy importante),BRT,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5970506,N/A,N/A,N/A,N/A,19.53375 -99.02706,7/16/13 14:11,7/16/13,2:11:06 PM,M3258013,male,18-24,None,Preparatoria,Cuauhtemoc,Ecatepec de Morelos,Trabajo,5,3,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T3514805,N/A,N/A,N/A,N/A,19.53456 -99.02686,7/11/13 17:44,7/11/13,5:44:10 PM,F2294363,female,25-44,None,Licenciatura,Cuauhtemoc,Ecatepec de Morelos,Trabajo,5,4,5 (Muy importante),Metro,Peseros,3,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T2195708,N/A,N/A,N/A,N/A,19.53395 -99.02697,7/11/13 18:35,7/11/13,6:35:24 PM,M4775397,male,45-64,None,Licenciatura,Cuauhtemoc,Ecatepec de Morelos,Trabajo,5,2,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T8139510,N/A,N/A,N/A,N/A,19.53438 -99.02692,7/12/13 18:07,7/12/13,6:08:00 PM,F5931800,female,45-64,None,Secundaria,Cuauhtemoc,Tecamec,Trabajo,5,2,5 (Muy importante),BRT,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T8139510,N/A,N/A,N/A,N/A,19.53425 -99.02686,7/12/13 18:16,7/12/13,6:16:36 PM,F7167721,female,25-44,None,Licenciatura,Cuauhtemoc,Tecamec,Trabajo,5,2,5 (Muy importante),BRT,Peseros,3,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T3514805,N/A,N/A,N/A,N/A,19.53454 -99.02685,7/11/13 17:40,7/11/13,5:40:58 PM,M9231501,male,45-64,1 to 2,Preparatoria,Cuauhtemoc,Tecamec,Trabajo,5,5,5 (Muy importante),BRT,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T9688166,N/A,N/A,N/A,N/A,19.53414 -99.02686,7/16/13 12:58,7/16/13,12:58:58 PM,M3852935,male,18-24,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Estudio,5,4,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T9235706,N/A,N/A,N/A,N/A,19.53298 -99.02667,7/10/13 14:36,7/10/13,2:36:44 PM,M7085366,male,25-44,None,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,4,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T9235706,N/A,N/A,N/A,N/A,19.53295 -99.02627,7/10/13 14:29,7/10/13,2:29:25 PM,M0033264,male,45-64,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,3,5 (Muy importante),Taxi,Peseros,3,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T8908616,N/A,N/A,N/A,N/A,19.53413 -99.02701,7/16/13 18:00,7/16/13,6:00:04 PM,M8834112,male,0-17,3 to 4,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Compra,5,3,5 (Muy importante),Taxi,Metro,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T8366242,N/A,N/A,N/A,N/A,19.53358 -99.02729,7/14/13 18:43,7/14/13,6:43:53 PM,M9543856,male,18-24,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,2,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T8139510,N/A,N/A,N/A,N/A,19.5344 -99.02686,7/12/13 18:11,7/12/13,6:11:30 PM,F1394885,female,18-24,1 to 2,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Compra,5,1,5 (Muy importante),BRT,Peseros,5,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T8139510,N/A,N/A,N/A,N/A,19.53419 -99.02697,7/12/13 18:13,7/12/13,6:13:03 PM,M6288010,male,45-64,1 to 2,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Compra,5,1,5 (Muy importante),BRT,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T7674637,N/A,N/A,N/A,N/A,19.5339 -99.02698,7/14/13 13:00,7/14/13,1:00:14 PM,F9928358,female,18-24,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,3,5 (Muy importante),BRT,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T7674637,N/A,N/A,N/A,N/A,19.53389 -99.02699,7/14/13 12:58,7/14/13,12:58:59 PM,M4542120,male,18-24,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,5,5 (Muy importante),Metro,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T6175111,N/A,N/A,N/A,N/A,19.5339 -99.02702,7/13/13 18:30,7/13/13,6:30:33 PM,M7290350,male,18-24,1 to 2,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Compra,5,4,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5970506,N/A,N/A,N/A,N/A,19.53379 -99.02706,7/16/13 14:07,7/16/13,2:07:26 PM,M5506138,male,25-44,1 to 2,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Otro,5,1,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5970506,N/A,N/A,N/A,N/A,19.53376 -99.0271,7/16/13 14:18,7/16/13,2:18:09 PM,F9215732,female,25-44,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,3,5 (Muy importante),BRT,Metro,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5620631,N/A,N/A,N/A,N/A,19.53374 -99.02708,7/16/13 14:19,7/16/13,2:19:04 PM,M4443933,male,25-44,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,3,5 (Muy importante),BRT,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5533069,N/A,N/A,N/A,N/A,19.53391 -99.02697,7/14/13 14:14,7/14/13,2:14:17 PM,M4613539,male,25-44,3 to 4,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,4,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5447479,N/A,N/A,N/A,N/A,19.53392 -99.02698,7/14/13 15:37,7/14/13,3:37:17 PM,F9189552,female,0-17,1 to 2,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,3,3,Taxi,Metro,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5019851,N/A,N/A,N/A,N/A,19.53466 -99.02681,7/14/13 14:40,7/14/13,2:40:38 PM,M0546821,male,45-64,None,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,1,5 (Muy importante),Metro,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T5019851,N/A,N/A,N/A,N/A,19.53417 -99.02699,7/14/13 14:37,7/14/13,2:37:28 PM,M4074923,male,18-24,1 to 2,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,2,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T4306224,N/A,N/A,N/A,N/A,19.53396 -99.02696,7/10/13 13:58,7/10/13,1:58:44 PM,M8349451,male,18-24,None,Licenciatura,Ecatepec de Morelos,Ecatepec de Morelos,Estudio,5,4,5 (Muy importante),Metro,Peseros,3,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T4306224,N/A,N/A,N/A,N/A,19.53396 -99.02695,7/10/13 13:52,7/10/13,1:52:11 PM,F6739834,female,0-17,None,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,3,,BRT,Taxi,3,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T4306224,N/A,N/A,N/A,N/A,19.53384 -99.02705,7/10/13 14:03,7/10/13,2:03:14 PM,F1557033,female,45-64,None,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,5,2,BRT,Taxi,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T3921066,N/A,N/A,N/A,N/A,19.53351 -99.02738,7/12/13 13:46,7/12/13,1:46:47 PM,F0951365,female,0-17,1 to 2,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Estudio,5,3,5 (Muy importante),Taxi,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Fuera CETRAM,T3856543,N/A,N/A,N/A,N/A,19.53315 -99.02735,7/12/13 14:31,7/12/13,2:31:38 PM,M1484973,male,18-24,None,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,1,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T3854393,N/A,N/A,N/A,N/A,19.534 -99.02695,7/10/13 13:40,7/10/13,1:40:02 PM,M7850614,male,65+,1 to 2,Primaria,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,4,,Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T3514805,N/A,N/A,N/A,N/A,19.53482 -99.02675,7/11/13 17:50,7/11/13,5:50:40 PM,M4800646,male,25-44,3 to 4,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Compra,5,4,5 (Muy importante),BRT,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T3514805,N/A,N/A,N/A,N/A,19.53409 -99.02699,7/11/13 17:59,7/11/13,5:59:02 PM,F2542031,female,18-24,None,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Trabajo,5,1,5 (Muy importante),Metro,Peseros,No se,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T3507332,N/A,N/A,N/A,N/A,19.53391 -99.02702,7/12/13 14:44,7/12/13,2:44:27 PM,M5920995,male,18-24,None,Preparatoria,Ecatepec de Morelos,Ecatepec de Morelos,Recreacion,5,3,5 (Muy importante),Metro,Peseros,3,,,
a.cadhe,Pedestrian,Mexipuerto,Dentro CETRAM,T2919203,N/A,N/A,N/A,N/A,19.53421 -99.02685,7/16/13 13:24,7/16/13,1:24:59 PM,F7049930,female,18-24,3 to 4,Secundaria,Ecatepec de Morelos,Ecatepec de Morelos,Compra,5,3,5 (Muy importante),Metro,Peseros,No se,,,
